timestamp,device,length,link_protocol,network_protocol,transport_protocol,src_ip,dst_ip,src_port,dst_port
1759250476,any,113,N/A,N/A,N/A,N/A,N/A,0,0
1759250476,any,112,N/A,IPv6,ICMP,fe80::aced:f7ff:fe98:81,ff02::179,0,0
1759250476,eth1,110,Ethernet,IPv6,ICMP,fe80::aced:f7ff:fe98:81,ff02::179,0,0
1759250476,any,72,N/A,IPv6,ICMP,fe80::7cae:61ff:fef0:55,ff02::204,0,0
1759250476,eth0,70,Ethernet,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::204,0,0
1759250476,eth1,70,Ethernet,IPv6,ICMP,fe80::7cae:61ff:fef0:55,ff02::204,0,0
1759250476,any,92,N/A,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::179,0,0
1759250476,eth0,90,Ethernet,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::179,0,0
1759250476,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0
1759250476,eth0,110,Ethernet,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::179,0,0
1759250476,any,112,N/A,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::179,0,0
1759250476,any,72,N/A,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::204,0,0
1759250476,eth1,70,Ethernet,IPv6,ICMP,fe80::aced:f7ff:fe98:81,ff02::204,0,0
1759250476,eth0,70,Ethernet,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::204,0,0
1759250476,any,90,N/A,IPv6,UDP,fe80::803b:4fff:fe59:228,ff02::1:52,5355,5355
1759250476,eth0,88,Ethernet,IPv6,UDP,fe80::803b:4fff:fe59:228,ff02::1:52,5355,5355
1759250476,eth0,68,Ethernet,IPv4,UDP,172.30.0.163,224.0.0.252,5355,5355
1759250476,eth0,361,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250476,any,363,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250476,any,375,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250476,eth0,373,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250476,any,112,N/A,IPv6,ICMP,fe80::50b1:93ff:fedf:164,ff02::179,0,0
1759250476,eth1,110,Ethernet,IPv6,ICMP,fe80::50b1:93ff:fedf:164,ff02::179,0,0
1759250476,any,112,N/A,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::179,0,0
1759250476,any,44,ARP,N/A,N/A,172.30.0.163,172.30.0.122,0,0
1759250476,eth0,110,Ethernet,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::179,0,0
1759250476,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0
1759250476,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250476,any,112,N/A,IPv6,ICMP,fe80::50b1:93ff:fedf:164,ff02::179,0,0
1759250476,eth1,110,Ethernet,IPv6,ICMP,fe80::50b1:93ff:fedf:164,ff02::179,0,0
1759250477,eth2,70,Ethernet,IPv6,ICMP,fe80::10:d2ff:fea0:235,ff02::204,0,0
1759250477,any,72,N/A,IPv6,ICMP,fe80::10:d2ff:fea0:235,ff02::204,0,0
1759250477,eth0,90,Ethernet,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::179,0,0
1759250477,eth0,54,Ethernet,IPv4,N/A,172.30.0.23,224.0.0.22,0,0
1759250477,any,92,N/A,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::179,0,0
1759250477,eth0,87,Ethernet,IPv6,UDP,fe80::38ca:52ff:fe41:23,ff02::1:52,5355,5355
1759250477,any,89,N/A,IPv6,UDP,fe80::38ca:52ff:fe41:23,ff02::1:52,5355,5355
1759250477,eth0,360,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250477,any,362,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250477,eth0,372,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250477,any,374,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250477,eth2,110,Ethernet,IPv6,ICMP,fe80::10:d2ff:fea0:235,ff02::179,0,0
1759250477,any,112,N/A,IPv6,ICMP,fe80::b00d:59ff:fe1a:95,ff02::179,0,0
1759250477,eth1,110,Ethernet,IPv6,ICMP,fe80::b00d:59ff:fe1a:95,ff02::179,0,0
1759250477,eth0,110,Ethernet,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::179,0,0
1759250477,eth0,54,Ethernet,IPv4,N/A,172.30.0.23,224.0.0.22,0,0
1759250477,any,112,N/A,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::179,0,0
1759250477,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250477,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250477,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250477,any,44,ARP,N/A,N/A,172.30.0.23,172.30.0.122,0,0
1759250477,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.23,0,0
1759250477,any,112,N/A,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::179,0,0
1759250477,eth0,110,Ethernet,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::179,0,0
1759250477,any,112,N/A,IPv6,ICMP,fe80::10:d2ff:fea0:235,ff02::179,0,0
1759250477,eth2,110,Ethernet,IPv6,ICMP,fe80::10:d2ff:fea0:235,ff02::179,0,0
1759250477,any,112,N/A,IPv6,ICMP,fe80::b00d:59ff:fe1a:95,ff02::179,0,0
1759250477,eth1,110,Ethernet,IPv6,ICMP,fe80::b00d:59ff:fe1a:95,ff02::179,0,0
1759250477,any,112,N/A,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::179,0,0
1759250477,eth0,110,Ethernet,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::179,0,0
1759250477,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0
1759250477,any,56,N/A,IPv4,N/A,172.30.0.163,224.0.0.22,0,0
1759250477,any,72,N/A,IPv6,ICMP,fe80::50b1:93ff:fedf:164,ff02::204,0,0
1759250477,eth1,70,Ethernet,IPv6,ICMP,fe80::50b1:93ff:fedf:164,ff02::204,0,0
1759250477,eth0,70,Ethernet,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::204,0,0
1759250478,eth0,54,Ethernet,IPv4,N/A,172.30.0.23,224.0.0.22,0,0
1759250478,any,56,N/A,IPv4,N/A,172.30.0.23,224.0.0.22,0,0
1759250478,any,72,N/A,IPv6,ICMP,fe80::10:d2ff:fea0:235,ff02::204,0,0
1759250478,eth2,70,Ethernet,IPv6,ICMP,fe80::10:d2ff:fea0:235,ff02::204,0,0
1759250478,eth1,70,Ethernet,IPv6,ICMP,fe80::b00d:59ff:fe1a:95,ff02::204,0,0
1759250478,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250478,eth0,70,Ethernet,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::204,0,0
1759250479,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250479,any,113,N/A,N/A,N/A,N/A,N/A,0,0
1759250479,any,92,N/A,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::179,0,0
1759250479,eth0,90,Ethernet,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::179,0,0
1759250479,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759250479,eth0,364,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250479,any,366,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250479,any,378,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250479,eth0,376,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250479,any,112,N/A,IPv6,ICMP,fe80::aced:f7ff:fe98:81,ff02::179,0,0
1759250479,eth1,110,Ethernet,IPv6,ICMP,fe80::aced:f7ff:fe98:81,ff02::179,0,0
1759250479,any,112,N/A,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::179,0,0
1759250479,eth0,110,Ethernet,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::179,0,0
1759250479,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759250479,any,44,ARP,N/A,N/A,172.30.0.220,172.30.0.122,0,0
1759250479,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250479,any,112,N/A,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::179,0,0
1759250479,eth0,110,Ethernet,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::179,0,0
1759250479,any,56,N/A,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759250479,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759250480,eth0,70,Ethernet,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::204,0,0
1759250480,any,72,N/A,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::204,0,0
1759250480,any,72,N/A,IPv6,ICMP,fe80::7cae:61ff:fef0:55,ff02::204,0,0
1759250480,eth1,70,Ethernet,IPv6,ICMP,fe80::7cae:61ff:fef0:55,ff02::204,0,0
1759250480,any,113,N/A,N/A,N/A,N/A,N/A,0,0
1759250480,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250480,eth0,90,Ethernet,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::179,0,0
1759250480,eth0,54,Ethernet,IPv4,N/A,172.30.0.89,224.0.0.22,0,0
1759250480,any,92,N/A,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::179,0,0
1759250480,eth0,67,Ethernet,IPv4,UDP,172.30.0.89,224.0.0.252,5355,5355
1759250480,any,69,N/A,IPv4,UDP,172.30.0.89,224.0.0.252,5355,5355
1759250480,any,362,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250480,eth0,360,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250480,any,374,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250480,eth0,372,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250480,eth1,110,Ethernet,IPv6,ICMP,fe80::7cae:61ff:fef0:55,ff02::179,0,0
1759250480,any,112,N/A,IPv6,ICMP,fe80::7cae:61ff:fef0:55,ff02::179,0,0
1759250480,any,44,ARP,N/A,N/A,172.30.0.89,172.30.0.122,0,0
1759250480,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250480,eth0,110,Ethernet,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::179,0,0
1759250480,eth0,54,Ethernet,IPv4,N/A,172.30.0.89,224.0.0.22,0,0
1759250480,any,112,N/A,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::179,0,0
1759250480,any,72,N/A,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::204,0,0
1759250480,eth1,70,Ethernet,IPv6,ICMP,fe80::aced:f7ff:fe98:81,ff02::204,0,0
1759250480,eth0,70,Ethernet,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::204,0,0
1759250480,any,112,N/A,IPv6,ICMP,fe80::aced:f7ff:fe98:81,ff02::179,0,0
1759250480,eth1,110,Ethernet,IPv6,ICMP,fe80::aced:f7ff:fe98:81,ff02::179,0,0
1759250480,any,112,N/A,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::179,0,0
1759250480,eth0,110,Ethernet,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::179,0,0
1759250481,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250481,any,113,N/A,N/A,N/A,N/A,N/A,0,0
1759250481,eth1,110,Ethernet,IPv6,ICMP,fe80::7cae:61ff:fef0:55,ff02::179,0,0
1759250481,any,112,N/A,IPv6,ICMP,fe80::7cae:61ff:fef0:55,ff02::179,0,0
1759250481,eth0,54,Ethernet,IPv4,N/A,172.30.0.89,224.0.0.22,0,0
1759250481,any,56,N/A,IPv4,N/A,172.30.0.89,224.0.0.22,0,0
1759250481,eth0,90,Ethernet,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::179,0,0
1759250481,eth0,54,Ethernet,IPv4,N/A,172.30.0.23,224.0.0.22,0,0
1759250481,any,92,N/A,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::179,0,0
1759250481,eth0,87,Ethernet,IPv6,UDP,fe80::38ca:52ff:fe41:23,ff02::1:52,5355,5355
1759250481,any,89,N/A,IPv6,UDP,fe80::38ca:52ff:fe41:23,ff02::1:52,5355,5355
1759250481,eth0,360,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250481,any,362,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250481,eth0,372,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250481,any,374,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250481,eth2,110,Ethernet,IPv6,ICMP,fe80::10:d2ff:fea0:235,ff02::179,0,0
1759250481,any,112,N/A,IPv6,ICMP,fe80::b00d:59ff:fe1a:95,ff02::179,0,0
1759250481,eth1,110,Ethernet,IPv6,ICMP,fe80::b00d:59ff:fe1a:95,ff02::179,0,0
1759250481,any,72,N/A,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::204,0,0
1759250481,eth0,70,Ethernet,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::204,0,0
1759250481,eth1,70,Ethernet,IPv6,ICMP,fe80::7cae:61ff:fef0:55,ff02::204,0,0
1759250481,any,112,N/A,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::179,0,0
1759250481,eth0,110,Ethernet,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::179,0,0
1759250481,eth0,54,Ethernet,IPv4,N/A,172.30.0.23,224.0.0.22,0,0
1759250481,any,112,N/A,IPv6,ICMP,fe80::b00d:59ff:fe1a:95,ff02::179,0,0
1759250481,eth1,110,Ethernet,IPv6,ICMP,fe80::b00d:59ff:fe1a:95,ff02::179,0,0
1759250481,any,112,N/A,IPv6,ICMP,fe80::10:d2ff:fea0:235,ff02::179,0,0
1759250481,eth2,110,Ethernet,IPv6,ICMP,fe80::10:d2ff:fea0:235,ff02::179,0,0
1759250481,any,44,ARP,N/A,N/A,172.30.0.23,172.30.0.122,0,0
1759250481,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.23,0,0
1759250481,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250481,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250481,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250481,eth0,110,Ethernet,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::179,0,0
1759250481,any,112,N/A,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::179,0,0
1759250481,any,56,N/A,IPv4,N/A,172.30.0.23,224.0.0.22,0,0
1759250481,eth0,54,Ethernet,IPv4,N/A,172.30.0.23,224.0.0.22,0,0
1759250481,eth0,90,Ethernet,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::179,0,0
1759250481,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0
1759250481,any,92,N/A,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::179,0,0
1759250482,any,70,N/A,IPv4,UDP,172.30.0.163,224.0.0.252,5355,5355
1759250482,eth0,68,Ethernet,IPv4,UDP,172.30.0.163,224.0.0.252,5355,5355
1759250482,eth0,361,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250482,any,363,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250482,eth0,373,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250482,any,375,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250482,any,112,N/A,IPv6,ICMP,fe80::50b1:93ff:fedf:164,ff02::179,0,0
1759250482,eth1,110,Ethernet,IPv6,ICMP,fe80::50b1:93ff:fedf:164,ff02::179,0,0
1759250482,any,112,N/A,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::179,0,0
1759250482,eth0,110,Ethernet,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::179,0,0
1759250482,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0
1759250482,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0
1759250482,any,56,N/A,IPv4,N/A,172.30.0.163,224.0.0.22,0,0
1759250482,any,44,ARP,N/A,N/A,172.30.0.163,172.30.0.122,0,0
1759250482,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250482,eth1,70,Ethernet,IPv6,ICMP,fe80::b00d:59ff:fe1a:95,ff02::204,0,0
1759250482,any,72,N/A,IPv6,ICMP,fe80::10:d2ff:fea0:235,ff02::204,0,0
1759250482,eth2,70,Ethernet,IPv6,ICMP,fe80::10:d2ff:fea0:235,ff02::204,0,0
1759250482,eth0,70,Ethernet,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::204,0,0
1759250482,any,113,N/A,N/A,N/A,N/A,N/A,0,0
1759250482,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250482,any,112,N/A,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::179,0,0
1759250482,eth0,110,Ethernet,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::179,0,0
1759250482,any,112,N/A,IPv6,ICMP,fe80::50b1:93ff:fedf:164,ff02::179,0,0
1759250482,eth1,110,Ethernet,IPv6,ICMP,fe80::50b1:93ff:fedf:164,ff02::179,0,0
1759250482,eth0,70,Ethernet,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::204,0,0
1759250482,eth1,70,Ethernet,IPv6,ICMP,fe80::50b1:93ff:fedf:164,ff02::204,0,0
1759250482,any,72,N/A,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::204,0,0
1759250483,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250483,any,113,N/A,N/A,N/A,N/A,N/A,0,0
1759250484,any,72,N/A,IPv6,ICMP,fe80::aced:f7ff:fe98:81,ff02::204,0,0
1759250484,eth1,70,Ethernet,IPv6,ICMP,fe80::aced:f7ff:fe98:81,ff02::204,0,0
1759250484,eth0,90,Ethernet,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::179,0,0
1759250484,eth0,54,Ethernet,IPv4,N/A,172.30.0.89,224.0.0.22,0,0
1759250484,any,92,N/A,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::179,0,0
1759250484,any,56,N/A,IPv4,N/A,172.30.0.89,224.0.0.22,0,0
1759250484,any,89,N/A,IPv6,UDP,fe80::2064:2aff:fe9e:222,ff02::1:52,5355,5355
1759250484,eth0,87,Ethernet,IPv6,UDP,fe80::2064:2aff:fe9e:222,ff02::1:52,5355,5355
1759250484,eth0,360,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250484,any,362,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250484,any,374,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250484,eth0,372,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250484,any,112,N/A,IPv6,ICMP,fe80::7cae:61ff:fef0:55,ff02::179,0,0
1759250484,eth1,110,Ethernet,IPv6,ICMP,fe80::7cae:61ff:fef0:55,ff02::179,0,0
1759250484,any,112,N/A,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::179,0,0
1759250484,eth0,110,Ethernet,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::179,0,0
1759250484,eth0,54,Ethernet,IPv4,N/A,172.30.0.89,224.0.0.22,0,0
1759250484,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250484,any,44,ARP,N/A,N/A,172.30.0.89,172.30.0.122,0,0
1759250484,eth0,90,Ethernet,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::179,0,0
1759250484,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759250484,any,92,N/A,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::179,0,0
1759250484,any,56,N/A,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759250484,any,73,N/A,IPv4,UDP,172.30.0.220,224.0.0.252,5355,5355
1759250484,eth0,71,Ethernet,IPv4,UDP,172.30.0.220,224.0.0.252,5355,5355
1759250484,any,93,N/A,IPv6,UDP,fe80::284a:7aff:fe79:97,ff02::1:52,5355,5355
1759250484,eth0,91,Ethernet,IPv6,UDP,fe80::284a:7aff:fe79:97,ff02::1:52,5355,5355
1759250484,any,112,N/A,IPv6,ICMP,fe80::aced:f7ff:fe98:81,ff02::179,0,0
1759250484,eth1,110,Ethernet,IPv6,ICMP,fe80::aced:f7ff:fe98:81,ff02::179,0,0
1759250484,eth0,110,Ethernet,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::179,0,0
1759250484,any,366,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250484,eth0,364,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250484,eth0,376,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250484,any,378,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250484,any,112,N/A,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::179,0,0
1759250484,eth0,110,Ethernet,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::179,0,0
1759250484,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759250484,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250484,any,44,ARP,N/A,N/A,172.30.0.220,172.30.0.122,0,0
1759250484,eth0,110,Ethernet,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::179,0,0
1759250484,any,112,N/A,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::179,0,0
1759250484,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250484,any,113,N/A,N/A,N/A,N/A,N/A,0,0
1759250484,any,92,N/A,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::179,0,0
1759250484,eth0,90,Ethernet,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::179,0,0
1759250485,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759250485,any,56,N/A,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759250485,any,112,N/A,IPv6,ICMP,fe80::7cae:61ff:fef0:55,ff02::179,0,0
1759250485,eth1,110,Ethernet,IPv6,ICMP,fe80::7cae:61ff:fef0:55,ff02::179,0,0
1759250485,eth0,70,Ethernet,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::204,0,0
1759250485,any,72,N/A,IPv6,ICMP,fe80::2064:2aff:fe9e:222,ff02::204,0,0
1759250485,any,72,N/A,IPv6,ICMP,fe80::7cae:61ff:fef0:55,ff02::204,0,0
1759250485,eth1,70,Ethernet,IPv6,ICMP,fe80::7cae:61ff:fef0:55,ff02::204,0,0
1759250485,eth0,54,Ethernet,IPv4,N/A,172.30.0.89,224.0.0.22,0,0
1759250485,any,56,N/A,IPv4,N/A,172.30.0.89,224.0.0.22,0,0
1759250485,eth1,110,Ethernet,IPv6,ICMP,fe80::aced:f7ff:fe98:81,ff02::179,0,0
1759250485,any,112,N/A,IPv6,ICMP,fe80::aced:f7ff:fe98:81,ff02::179,0,0
1759250485,any,72,N/A,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::204,0,0
1759250485,eth0,70,Ethernet,IPv6,ICMP,fe80::284a:7aff:fe79:97,ff02::204,0,0
1759250485,eth1,70,Ethernet,IPv6,ICMP,fe80::aced:f7ff:fe98:81,ff02::204,0,0
1759250485,any,113,N/A,N/A,N/A,N/A,N/A,0,0
1759250485,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250486,eth0,90,Ethernet,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::179,0,0
1759250486,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0
1759250486,any,92,N/A,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::179,0,0
1759250486,any,56,N/A,IPv4,N/A,172.30.0.163,224.0.0.22,0,0
1759250486,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0
1759250486,eth0,88,Ethernet,IPv6,UDP,fe80::803b:4fff:fe59:228,ff02::1:52,5355,5355
1759250486,any,90,N/A,IPv6,UDP,fe80::803b:4fff:fe59:228,ff02::1:52,5355,5355
1759250486,any,363,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250486,eth0,361,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250486,eth0,373,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250486,any,375,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250486,any,112,N/A,IPv6,ICMP,fe80::50b1:93ff:fedf:164,ff02::179,0,0
1759250486,eth1,110,Ethernet,IPv6,ICMP,fe80::50b1:93ff:fedf:164,ff02::179,0,0
1759250486,any,44,ARP,N/A,N/A,172.30.0.163,172.30.0.122,0,0
1759250486,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759250486,eth0,110,Ethernet,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::179,0,0
1759250486,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0
1759250486,any,112,N/A,IPv6,ICMP,fe80::803b:4fff:fe59:228,ff02::179,0,0
1759250486,eth2,70,Ethernet,IPv6,ICMP,fe80::10:d2ff:fea0:235,ff02::204,0,0
1759250486,any,72,N/A,IPv6,ICMP,fe80::10:d2ff:fea0:235,ff02::204,0,0
1759250486,eth0,70,Ethernet,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::204,0,0
1759250486,any,72,N/A,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::204,0,0
1759250486,eth0,90,Ethernet,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::179,0,0
1759250486,eth0,54,Ethernet,IPv4,N/A,172.30.0.23,224.0.0.22,0,0
1759250486,any,92,N/A,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::179,0,0
1759250486,eth0,67,Ethernet,IPv4,UDP,172.30.0.23,224.0.0.252,5355,5355
1759250486,any,69,N/A,IPv4,UDP,172.30.0.23,224.0.0.252,5355,5355
1759250486,eth0,360,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250486,any,362,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250486,eth0,372,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250486,any,374,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759250486,eth2,110,Ethernet,IPv6,ICMP,fe80::10:d2ff:fea0:235,ff02::179,0,0
1759250486,any,112,N/A,IPv6,ICMP,fe80::b00d:59ff:fe1a:95,ff02::179,0,0
1759250486,eth1,110,Ethernet,IPv6,ICMP,fe80::b00d:59ff:fe1a:95,ff02::179,0,0
1759250486,eth0,110,Ethernet,IPv6,ICMP,fe80::38ca:52ff:fe41:23,ff02::179,0,0
